,node_ids,timestamps,node_type_id
238,17050.0,2393.9000000000437,Pyr in SP layer
239,17250.0,2072.3999999988737,Pyr in SP layer
240,17500.0,2392.000000000037,Pyr in SP layer
241,18050.0,2222.0999999994187,Pyr in SP layer
242,18350.0,2218.999999999407,Pyr in SP layer
243,200.0,2906.4000000019078,OLM in SO layer
244,250.0,2863.300000001751,OLM in SO layer
245,250.0,2888.900000001844,OLM in SO layer
246,250.0,2997.300000002239,OLM in SO layer
247,300.0,2578.000000000713,OLM in SO layer
248,300.0,2592.1000000007643,OLM in SO layer
249,300.0,2607.800000000821,OLM in SO layer
250,300.0,2997.5000000022387,OLM in SO layer
251,350.0,2513.200000000477,OLM in SO layer
252,350.0,2798.400000001515,OLM in SO layer
253,350.0,2834.500000001646,OLM in SO layer
254,350.0,2857.400000001729,OLM in SO layer
255,350.0,2903.2000000018957,OLM in SO layer
256,400.0,2586.500000000744,OLM in SO layer
257,400.0,2865.3000000017582,OLM in SO layer
258,400.0,2876.200000001798,OLM in SO layer
259,400.0,2895.200000001867,OLM in SO layer
260,450.0,2513.400000000478,OLM in SO layer
261,450.0,2907.0000000019104,OLM in SO layer
262,500.0,2999.100000002245,OLM in SO layer
263,600.0,2681.800000001091,OLM in SO layer
264,600.0,2811.5000000015625,OLM in SO layer
265,600.0,2874.500000001792,OLM in SO layer
266,600.0,2910.300000001922,OLM in SO layer
267,600.0,2997.6000000022395,OLM in SO layer
268,650.0,2509.2000000004628,OLM in SO layer
269,800.0,2998.2000000022413,OLM in SO layer
270,1800.0,2526.8000000005272,Pyr in SP layer
271,2150.0,2584.4000000007363,Pyr in SP layer
272,2150.0,2610.3000000008306,Pyr in SP layer
273,6500.0,2995.1000000022304,Pyr in SP layer
274,7000.0,2867.5000000017662,Pyr in SP layer
275,11500.0,2654.400000000991,Pyr in SP layer
276,11500.0,2681.2000000010885,Pyr in SP layer
277,11850.0,2994.300000002228,Pyr in SP layer
278,12050.0,2996.0000000022333,Pyr in SP layer
279,13700.0,2798.700000001516,Pyr in SP layer
280,13700.0,2995.00000000223,Pyr in SP layer
281,15700.0,2905.000000001903,Pyr in SP layer
282,17950.0,2995.3000000022307,Pyr in SP layer
283,18750.0,2990.5000000022137,Pyr in SP layer
284,200.0,3038.700000002389,OLM in SO layer
285,200.0,3174.000000002881,OLM in SO layer
286,250.0,3151.2000000027983,OLM in SO layer
287,250.0,3291.5000000033087,OLM in SO layer
288,300.0,3293.600000003317,OLM in SO layer
289,300.0,3437.800000003841,OLM in SO layer
290,350.0,3038.3000000023876,OLM in SO layer
291,350.0,3174.6000000028835,OLM in SO layer
292,350.0,3330.4000000034503,OLM in SO layer
293,400.0,3293.100000003314,OLM in SO layer
294,450.0,3013.000000002296,OLM in SO layer
295,450.0,3174.300000002883,OLM in SO layer
296,450.0,3436.100000003835,OLM in SO layer
297,450.0,3499.300000004065,OLM in SO layer
298,550.0,3151.000000002797,OLM in SO layer
299,550.0,3292.3000000033117,OLM in SO layer
300,600.0,3291.000000003307,OLM in SO layer
301,600.0,3436.2000000038347,OLM in SO layer
302,650.0,3030.3000000023585,OLM in SO layer
303,650.0,3175.000000002885,OLM in SO layer
304,700.0,3174.900000002885,OLM in SO layer
305,700.0,3328.700000003444,OLM in SO layer
306,700.0,3433.100000003824,OLM in SO layer
307,800.0,3150.7000000027965,OLM in SO layer
308,800.0,3293.100000003314,OLM in SO layer
309,4500.0,3288.800000003299,Pyr in SP layer
310,5150.0,3284.600000003284,Pyr in SP layer
311,5800.0,3321.4000000034166,Pyr in SP layer
312,6300.0,3145.000000002776,Pyr in SP layer
313,6400.0,3170.1000000028666,Pyr in SP layer
314,6550.0,3175.5000000028867,Pyr in SP layer
315,7000.0,3287.4000000032943,Pyr in SP layer
316,9600.0,3169.000000002863,Pyr in SP layer
317,9950.0,3287.1000000032927,Pyr in SP layer
318,11000.0,3289.200000003301,Pyr in SP layer
319,11350.0,3024.500000002337,Pyr in SP layer
320,11550.0,3284.2000000032817,Pyr in SP layer
321,12400.0,3035.700000002378,Pyr in SP layer
322,12500.0,3290.900000003306,Pyr in SP layer
323,12650.0,3167.7000000028584,Pyr in SP layer
324,13300.0,3148.700000002789,Pyr in SP layer
